id,url,name,artist,album,explicit,popularity,duration_ms,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2qkNnJvQvhLiZ63X1L3eFz,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,Esquece o Mundo Lá Fora (ao Vivo),False,4,182340,8,0,3,0.398,0.838,0.13,0.778,0,0.189,0.206,156.008
0tZkVZ9DeAa0MNK2gY5NtV,https://open.spotify.com/track/0tZkVZ9DeAa0MNK2gY5NtV,Baby I'm Yours,Breakbot,By Your Side,False,70,215506,2,0,4,0.829,0.792,0.0668,0.726,5.83e-06,0.122,0.758,118.05
3HNrocc30SFRPo0DAPaECY,https://open.spotify.com/track/3HNrocc30SFRPo0DAPaECY,Mantra,Maglore,Ill,False,39,199664,8,1,4,0.604,0.827,0.0288,0.0085,0,0.155,0.579,118.074
6RyWmYt2GU3syQCDu1nczh,https://open.spotify.com/track/6RyWmYt2GU3syQCDu1nczh,Dança Diferente,Maglore,Ill,False,40,214771,8,1,4,0.602,0.804,0.0355,0.017,0.000898,0.1,0.666,124.998
3Xiy6j2OHWkruyDEsOfRXP,https://open.spotify.com/track/3Xiy6j2OHWkruyDEsOfRXP,Café Com Pão,Maglore,Ill,False,42,216849,11,1,4,0.611,0.752,0.0334,0.354,0.0398,0.392,0.656,111.953
4oLQk0OyLDtEhtQ4SrjOZ5,https://open.spotify.com/track/4oLQk0OyLDtEhtQ4SrjOZ5,Se Você Fosse Minha,Maglore,Ill,False,43,229547,5,0,4,0.554,0.759,0.033,0.0131,0.0301,0.479,0.725,90.862
6trJaUvFBtjSsTJ7vERzY1,https://open.spotify.com/track/6trJaUvFBtjSsTJ7vERzY1,Aquela Força,Maglore,Todas As Bandeiras,False,34,264693,1,1,4,0.606,0.789,0.0309,0.0179,1.11e-05,0.198,0.658,119.978
7JkWm4iTeBRJxRhnxiEScN,https://open.spotify.com/track/7JkWm4iTeBRJxRhnxiEScN,Ai Ai,Maglore,Ill,False,35,208942,1,1,4,0.695,0.671,0.029,0.00342,6.47e-06,0.102,0.923,113.914
2JQHqMTp42pdx5WbxKQe0T,https://open.spotify.com/track/2JQHqMTp42pdx5WbxKQe0T,Sinais,Zimbra,Azul,False,31,153496,9,1,4,0.413,0.546,0.03,0.558,1.72e-06,0.215,0.458,138.384
5eOLZh5Hdn7cQUwxQmIC3n,https://open.spotify.com/track/5eOLZh5Hdn7cQUwxQmIC3n,Eu Vim Passear,Dingo Bells,Maravilhas da Vida Moderna,False,38,201506,11,1,4,0.696,0.608,0.0435,0.274,0.00143,0.23,0.8,122.824
7ua6jeWOuzNLp2kw66BEsU,https://open.spotify.com/track/7ua6jeWOuzNLp2kw66BEsU,Fugiu do Dia,Dingo Bells,Maravilhas da Vida Moderna,False,23,216906,5,1,4,0.37,0.573,0.0451,0.292,0.0309,0.19,0.359,131.5
6TIq9Tjjw6TSrdnFhK5oMe,https://open.spotify.com/track/6TIq9Tjjw6TSrdnFhK5oMe,Maria Certeza,Dingo Bells,Maravilhas da Vida Moderna,False,27,193546,4,1,4,0.819,0.172,0.0488,0.907,0.000234,0.331,0.579,119.143
6g0o3FK5GqsjPV488bBtDj,https://open.spotify.com/track/6g0o3FK5GqsjPV488bBtDj,Dinossauros,Dingo Bells,Maravilhas da Vida Moderna,False,44,266546,4,1,4,0.585,0.361,0.0289,0.712,0.00408,0.121,0.131,139.523
3nelRQ0Q5u7Mw5s4RWGeD1,https://open.spotify.com/track/3nelRQ0Q5u7Mw5s4RWGeD1,O Sol - Acústico,Vitor Kley,O Sol (Acústico),False,1,208625,6,0,4,0.644,0.497,0.0256,0.147,0,0.111,0.591,97.525
1RSdTzKm5vE3ELZPwbTbuQ,https://open.spotify.com/track/1RSdTzKm5vE3ELZPwbTbuQ,De Longe. - Acústico,Haikaiss,De Longe. (Acústico),False,52,206549,1,1,4,0.487,0.548,0.1,0.817,0,0.126,0.856,82.736
3FVbCkeHiaG6ljtI37OUrb,https://open.spotify.com/track/3FVbCkeHiaG6ljtI37OUrb,Deixa o Menino Jogar - Ao Vivo,Natiruts,Natiruts Acústico no Rio de Janeiro,False,53,276746,6,0,4,0.643,0.623,0.0351,0.266,6.25e-06,0.691,0.526,141.912
36knCq47HQmvWquHMsJmJk,https://open.spotify.com/track/36knCq47HQmvWquHMsJmJk,"Sandra Rosa Madalena ""A Cigana""",Sidney Magal,Sidney Magal,False,42,166447,7,0,4,0.7,0.778,0.297,0.331,0,0.0927,0.869,125.137
7DFmmRFl6ms2E9FNCVyM0T,https://open.spotify.com/track/7DFmmRFl6ms2E9FNCVyM0T,Meu Sangue Ferve For Você,Sidney Magal,Chacrinha - O Musical,False,35,194440,0,0,4,0.411,0.778,0.18,0.361,0,0.182,0.612,88.0
6nbVml98cEWtGk2uq4g3j7,https://open.spotify.com/track/6nbVml98cEWtGk2uq4g3j7,Animal,AURORA,Animal,False,44,215400,3,0,4,0.626,0.618,0.056,0.0806,1.9e-05,0.204,0.26,127.996
4YPRFpL86B0ZBuev6YeKXv,https://open.spotify.com/track/4YPRFpL86B0ZBuev6YeKXv,Superstition Future,TOPS,Picture You Staring,False,53,232568,11,0,4,0.746,0.531,0.034,0.443,0.394,0.167,0.598,126.975
1Fz87hS182Igo9J0eQsvfD,https://open.spotify.com/track/1Fz87hS182Igo9J0eQsvfD,Island,"Car, the Garden",APARTMENT,False,30,195789,9,0,4,0.707,0.538,0.038,0.724,0,0.124,0.319,116.984
0lMhrJ8RTgsnevN9UHXRhb,https://open.spotify.com/track/0lMhrJ8RTgsnevN9UHXRhb,Never Can Say Goodbye - Single Version,The Jackson 5,Greatest Hits,False,21,179266,2,1,4,0.505,0.881,0.0542,0.384,0,0.323,0.821,166.135
6D8kc7RO0rqBLSo2YPflJ5,https://open.spotify.com/track/6D8kc7RO0rqBLSo2YPflJ5,ABC,The Jackson 5,ABC,False,64,174866,8,1,4,0.572,0.786,0.0642,0.519,0.00093,0.11,0.952,188.115
5LxvwujISqiB8vpRYv887S,https://open.spotify.com/track/5LxvwujISqiB8vpRYv887S,I Want You Back,The Jackson 5,Diana Ross Presents The Jackson 5,False,73,176333,8,1,4,0.469,0.538,0.0571,0.305,0.00012,0.37,0.886,196.605
3cYTQj93CiJXNcnvJX6mk4,https://open.spotify.com/track/3cYTQj93CiJXNcnvJX6mk4,Goin' Back To Indiana,The Jackson 5,Greatest Hits,False,16,210533,10,1,4,0.732,0.857,0.0303,0.312,0.000382,0.153,0.972,127.845
2jIu30Vg6ox7sK0Oy2DK2Q,https://open.spotify.com/track/2jIu30Vg6ox7sK0Oy2DK2Q,Aquele Abraco,Gilberto Gil,Soy Loco Por Ti,False,2,230079,2,1,4,0.829,0.765,0.0551,0.588,0.015,0.0642,0.927,110.416
1YA45ebLWaMLq88FinN8RT,https://open.spotify.com/track/1YA45ebLWaMLq88FinN8RT,Samba a Dois,Los Hermanos,Ventura,False,46,197906,5,0,4,0.787,0.534,0.0375,0.524,0.00854,0.108,0.979,134.862
4v8v9EZkGJwYt6pWr8KiBo,https://open.spotify.com/track/4v8v9EZkGJwYt6pWr8KiBo,"Preto, Cor Preta",Jorge Aragão,Tocando O Samba,False,1,326800,10,1,4,0.619,0.647,0.0618,0.198,0.00119,0.0892,0.893,107.523
1B2P3sOvhlGJT7VOR5IDwx,https://open.spotify.com/track/1B2P3sOvhlGJT7VOR5IDwx,Clima Quente,Grupo Querosene,Clima Quente,False,21,204913,4,0,4,0.702,0.764,0.126,0.5,0,0.355,0.761,115.022
0jXsVuQP0aMiie9GfkfiHH,https://open.spotify.com/track/0jXsVuQP0aMiie9GfkfiHH,Não Deixa o Samba Morrer,Os Originais Do Samba,"Ontem, Hoje e Sempre",False,42,233853,0,1,4,0.709,0.817,0.193,0.541,0,0.108,0.798,90.941
5zvO7MrXRiLgwzhZKN56cm,https://open.spotify.com/track/5zvO7MrXRiLgwzhZKN56cm,Enlouqueci,Os Originais Do Samba,Os Originais Do Samba,False,34,213293,10,1,4,0.563,0.483,0.072,0.705,0,0.0968,0.852,80.84
3QQhhSRe31x9qs1NqlOuOS,https://open.spotify.com/track/3QQhhSRe31x9qs1NqlOuOS,Xote da Alegria,Falamansa,Essa É Pra Vocês,False,57,253733,11,1,4,0.7,0.491,0.0476,0.554,0,0.144,0.779,79.968
2RLI9LJ89ZatpAVH7Yvjsc,https://open.spotify.com/track/2RLI9LJ89ZatpAVH7Yvjsc,Onde a Dor Não Tem Razão C 1981,Paulinho Da Viola,Paulinho da Viola,False,33,247920,6,0,4,0.675,0.706,0.0575,0.783,3.84e-06,0.171,0.735,92.831
2bKOB6DLw8inrQC8UmghQN,https://open.spotify.com/track/2bKOB6DLw8inrQC8UmghQN,Falador Passa Mal,Os Originais Do Samba,É Preciso Cantar,False,44,190533,5,0,4,0.787,0.648,0.12,0.184,0.00442,0.112,0.764,88.585
3vST7tho4iT90949PEtM7i,https://open.spotify.com/track/3vST7tho4iT90949PEtM7i,Bebete Vãobora,Jorge Ben Jor,Jorge Ben,False,47,155493,11,0,4,0.412,0.633,0.0604,0.749,0,0.388,0.799,90.126
0yO7Rg00ZJiMMb8pHiBojc,https://open.spotify.com/track/0yO7Rg00ZJiMMb8pHiBojc,Samba de Orfeu,Luis Bonfa,The Brasil Project Vol. II,False,50,216360,4,0,4,0.715,0.406,0.0573,0.735,0.649,0.11,0.65,104.756
68LScFKdNzBUHpeB8DPWKf,https://open.spotify.com/track/68LScFKdNzBUHpeB8DPWKf,Música,Blubell,Música,False,12,199199,2,1,4,0.629,0.54,0.0289,0.658,2.99e-05,0.111,0.737,98.359
3ouugyuxko5bXTKrWSxowx,https://open.spotify.com/track/3ouugyuxko5bXTKrWSxowx,Cosmos,Blubell,Confissões de Camarim,False,12,230766,2,1,4,0.406,0.446,0.0422,0.265,3.53e-05,0.106,0.338,99.097
3vhOffJJtE8DzLdklAjUI7,https://open.spotify.com/track/3vhOffJJtE8DzLdklAjUI7,Blue,Blubell,Diva É a Mãe,False,16,223293,2,1,4,0.609,0.419,0.0395,0.881,0.000166,0.119,0.454,125.9
3kVdnxPln06RCSFVSkVxc2,https://open.spotify.com/track/3kVdnxPln06RCSFVSkVxc2,Vida em Vermelho,Blubell,Confissões de Camarim,False,16,237009,6,0,4,0.762,0.495,0.0522,0.188,0.00359,0.103,0.665,117.946
2gjAG3WKcQ3cU7Ia3cuuQa,https://open.spotify.com/track/2gjAG3WKcQ3cU7Ia3cuuQa,A Mulher Solteira e o Homem Pavão,Blubell,Diva É a Mãe,False,13,231853,7,1,4,0.673,0.528,0.0349,0.752,1.92e-05,0.349,0.555,113.872
6ZJVKbBy3sUsesF0argkNL,https://open.spotify.com/track/6ZJVKbBy3sUsesF0argkNL,Joseph Joseph,Gypsy Swing Revue,I Love Paris,False,23,208560,10,0,4,0.795,0.506,0.0431,0.886,0.00113,0.111,0.864,122.375
2jtUGFsqanQ82zqDlhiKIp,https://open.spotify.com/track/2jtUGFsqanQ82zqDlhiKIp,She Came In Through The Bathroom Window - Remastered 2009,The Beatles,Abbey Road (Remastered),False,56,118626,2,1,4,0.53,0.72,0.0338,0.00376,3.38e-05,0.314,0.69,80.652
71LsKf3xISiOlY1mj7FFPP,https://open.spotify.com/track/71LsKf3xISiOlY1mj7FFPP,Happiness Is A Warm Gun - Remastered 2009,The Beatles,The Beatles (Remastered),False,57,164546,9,0,4,0.431,0.54,0.0589,0.523,1.34e-06,0.169,0.44,139.288
1Eb3yQJL25tNnz6FgSdTWm,https://open.spotify.com/track/1Eb3yQJL25tNnz6FgSdTWm,I'm So Alone,Desired,Lovestory,False,45,212375,2,1,4,0.547,0.749,0.316,0.00135,7.74e-06,0.382,0.735,129.97
0ZmmCjdy3drOX11zMqcLhd,https://open.spotify.com/track/0ZmmCjdy3drOX11zMqcLhd,Never Fall in Love Again,Desired,Lovestory,False,44,187820,0,1,4,0.553,0.902,0.617,0.00616,0.0152,0.222,0.458,128.061
4MmO631CdxuFOm18UVbhkp,https://open.spotify.com/track/4MmO631CdxuFOm18UVbhkp,Fun Tonight,Macross 82-99,CHAM!,False,51,162461,10,0,4,0.612,0.938,0.0562,2.51e-05,0.717,0.329,0.595,129.994
5XuqROzo8FpYUQSyhC0pvT,https://open.spotify.com/track/5XuqROzo8FpYUQSyhC0pvT,Ain't Nobody Like You,Yung Bae,Bae2,True,48,164536,6,0,4,0.784,0.828,0.112,0.0161,0.00192,0.0712,0.715,97.054
3KkXRkHbMCARz0aVfEt68P,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),False,86,158040,2,1,4,0.76,0.479,0.0466,0.556,0,0.0703,0.913,89.911
4RtexJZ1OyRkDNlqVUt8Zt,https://open.spotify.com/track/4RtexJZ1OyRkDNlqVUt8Zt,Panama,Quinn XCII,Panama,False,63,247293,10,1,4,0.73,0.494,0.0565,0.57,0,0.158,0.561,86.732
7gJKrxhUIg4CRda1nkq5aj,https://open.spotify.com/track/7gJKrxhUIg4CRda1nkq5aj,Pacific Coast Highway,Kavinsky,Nightcall,False,1,344266,8,1,4,0.69,0.827,0.0416,0.00256,0.524,0.121,0.28,120.021
2GIfOOa8hAywfzZptFz3xK,https://open.spotify.com/track/2GIfOOa8hAywfzZptFz3xK,Nightcall,Kavinsky,Nightcall,False,8,258413,9,0,4,0.532,0.874,0.0482,0.00842,0.012,0.452,0.361,91.038
5VarZFY00sO54HErJ3TPCI,https://open.spotify.com/track/5VarZFY00sO54HErJ3TPCI,So Good At Being in Trouble,Unknown Mortal Orchestra,II,False,67,230146,0,1,4,0.829,0.435,0.0515,0.0363,0.878,0.119,0.594,103.816
0PEXp5yk0sx9dJ8JzwvjJb,https://open.spotify.com/track/0PEXp5yk0sx9dJ8JzwvjJb,Multi-Love,Unknown Mortal Orchestra,Multi-Love,False,64,250800,3,0,4,0.784,0.506,0.0403,0.571,0,0.139,0.545,120.141
3DPFmwFtV5ElQaTniLOdgk,https://open.spotify.com/track/3DPFmwFtV5ElQaTniLOdgk,Hunnybee,Unknown Mortal Orchestra,Sex & Food,False,69,268333,6,1,4,0.956,0.373,0.0773,0.569,0.394,0.314,0.568,119.994
1G8vQSvvw42fseiUPGAVOZ,https://open.spotify.com/track/1G8vQSvvw42fseiUPGAVOZ,All We Do For Love,Benny Sings,Art,False,0,181466,8,1,4,0.869,0.254,0.071,0.0952,3.63e-05,0.191,0.822,116.559
2ovq22z6o6Oa33vmxOCJ5L,https://open.spotify.com/track/2ovq22z6o6Oa33vmxOCJ5L,Big Brown Eyes - Original Version,Benny Sings,The Best of Benny Sings,False,0,252626,9,0,4,0.916,0.475,0.0495,0.0205,0.303,0.119,0.696,130.86
0IQCOAw9ZAI6WnXIrl481F,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F,Hoje Eu Vou Parar Na Gaiola,Mc Livinho,Hoje Eu Vou Parar Na Gaiola,True,71,177093,2,1,4,0.65,0.361,0.404,0.0331,0,0.0978,0.844,89.803
3MHvepRtjQgvKvshvAHQfK,https://open.spotify.com/track/3MHvepRtjQgvKvshvAHQfK,LA DUEÑA (feat. Darell),A.CHAL,LA DUEÑA (feat. Darell),True,47,222106,10,0,4,0.847,0.451,0.137,0.134,5.21e-06,0.0855,0.667,139.944
57zEbGuOa9Skogmm0WdOzM,https://open.spotify.com/track/57zEbGuOa9Skogmm0WdOzM,Love N Hennessy,A.CHAL,ON GAZ,True,56,207800,8,0,4,0.931,0.306,0.453,0.0128,8.59e-06,0.0708,0.457,140.039
3o9ZhwPb3TrlgVBcMXffzj,https://open.spotify.com/track/3o9ZhwPb3TrlgVBcMXffzj,Level Up,Sigrid,Sucker Punch,False,44,137885,0,1,4,0.467,0.249,0.0421,0.86,2.72e-06,0.151,0.234,95.01
3CWuU5kIw8zsWJTcgreUwl,https://open.spotify.com/track/3CWuU5kIw8zsWJTcgreUwl,Strangers,Sigrid,Sucker Punch,False,64,233725,4,0,4,0.758,0.718,0.0383,0.00565,0.00132,0.0781,0.127,115.04
73oamquev2r1MMkSDEjKgQ,https://open.spotify.com/track/73oamquev2r1MMkSDEjKgQ,Disarm (fg. VI),AllttA,Facing Giants,False,45,251320,2,1,4,0.732,0.717,0.191,0.114,4.72e-05,0.171,0.491,100.007
6t1PKSYCUDMZ4UYqqRpMpv,https://open.spotify.com/track/6t1PKSYCUDMZ4UYqqRpMpv,Snow Fire (fg. I),AllttA,Facing Giants,False,42,263546,6,0,3,0.487,0.736,0.1,0.0144,0.00132,0.254,0.383,101.918
3RUMHTzvN38Bw5eEgLxIo2,https://open.spotify.com/track/3RUMHTzvN38Bw5eEgLxIo2,AllttA,AllttA,The Upper Hand,False,45,204688,0,1,4,0.616,0.665,0.223,0.0381,2.82e-06,0.393,0.688,95.024
39DPLWaOhGeBSBwd0Nlm8y,https://open.spotify.com/track/39DPLWaOhGeBSBwd0Nlm8y,Frevo Mulher - Ao Vivo,Alceu Valença,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",False,53,306853,4,0,4,0.441,0.866,0.0734,0.386,0.0013,0.699,0.5,164.688
3nfufBoHEaKSa1RE9JSqEc,https://open.spotify.com/track/3nfufBoHEaKSa1RE9JSqEc,Dona da Minha Cabeça - Ao Vivo,Geraldo Azevedo,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",False,49,236746,2,1,4,0.641,0.782,0.0493,0.627,0,0.811,0.41,79.979
6BivCuyKJtgLa9ooFsvUoZ,https://open.spotify.com/track/6BivCuyKJtgLa9ooFsvUoZ,Flicker,Porter Robinson,Worlds,False,53,279000,10,0,4,0.589,0.713,0.0976,0.0331,0.000411,0.178,0.547,92.018
0AnJGlNdR56Hco4c2f4IYz,https://open.spotify.com/track/0AnJGlNdR56Hco4c2f4IYz,Polygon Dust,Porter Robinson,Worlds,False,47,209466,0,0,4,0.482,0.757,0.042,0.0297,0,0.0819,0.412,95.001
1LikBIcmCec6zE64SHFcMK,https://open.spotify.com/track/1LikBIcmCec6zE64SHFcMK,Fresh Static Snow,Porter Robinson,Worlds,False,48,358760,9,1,4,0.636,0.499,0.041,0.00744,0.0169,0.112,0.234,90.996
2MwJYrmAqLPOxd3pSLNdYb,https://open.spotify.com/track/2MwJYrmAqLPOxd3pSLNdYb,Redoma,BaianaSystem,O Futuro Não Demora,False,41,156733,0,1,4,0.779,0.918,0.268,0.126,4.61e-05,0.701,0.391,100.041
2SqvLRfVzbfJWXRrGPiuMD,https://open.spotify.com/track/2SqvLRfVzbfJWXRrGPiuMD,Salve,BaianaSystem,O Futuro Não Demora,False,45,236240,0,0,4,0.66,0.793,0.196,0.426,6.69e-05,0.0944,0.764,196.138
4g3eC92vbNjIc9vS7Ye2Ie,https://open.spotify.com/track/4g3eC92vbNjIc9vS7Ye2Ie,Sulamericano,BaianaSystem,O Futuro Não Demora,False,52,246346,7,0,4,0.692,0.913,0.133,0.208,0.00587,0.108,0.938,180.016
0ME0VSbe5nYsXf9V5IFZsd,https://open.spotify.com/track/0ME0VSbe5nYsXf9V5IFZsd,Lucro (Descomprimindo),BaianaSystem,Duas Cidades,False,56,246280,9,0,4,0.713,0.825,0.0335,0.147,0.00095,0.212,0.68,100.04
2CBCFIzmumJ8pHEv2bcQZt,https://open.spotify.com/track/2CBCFIzmumJ8pHEv2bcQZt,Bola de Cristal,BaianaSystem,O Futuro Não Demora,False,54,252026,4,0,4,0.721,0.86,0.0451,0.503,0.00122,0.287,0.589,114.944
0aKoR2iMGuqAUBBCdRwII8,https://open.spotify.com/track/0aKoR2iMGuqAUBBCdRwII8,Prettiest Virgin (Radio Edit),Agar Agar,Prettiest Virgin,False,56,270000,8,1,4,0.946,0.493,0.0509,0.162,0.297,0.0875,0.592,120.012
5jdvRj8zXHJ7XpKsBKT9CZ,https://open.spotify.com/track/5jdvRj8zXHJ7XpKsBKT9CZ,Howlin' For You,The Black Keys,Brothers (Deluxe Edition),False,61,191800,11,0,4,0.708,0.737,0.0943,0.0299,0.0804,0.101,0.476,132.612
5G1sTBGbZT5o4PNRc75RKI,https://open.spotify.com/track/5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,El Camino,False,71,193653,2,1,4,0.356,0.872,0.068,0.00417,0.00975,0.0997,0.607,166.3
6IRdLKIyS4p7XNiP8r6rsx,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",False,85,168839,8,0,4,0.726,0.444,0.372,0.283,0.143,0.177,0.569,185.044
4QIo4oxwzzafcBWkKjDpXY,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY,xanny,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",False,82,243725,9,1,4,0.521,0.125,0.239,0.751,0.00207,0.265,0.0528,111.554
7qEKqBCD2vE5vIBsrUitpD,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD,ilomilo,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",False,80,156370,5,0,4,0.855,0.423,0.0585,0.724,0.469,0.0896,0.572,120.02
2Fxmhks0bxGSBdJ92vM42m,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",False,94,194087,7,1,4,0.701,0.425,0.375,0.328,0.13,0.1,0.562,135.128
3Tc57t9l2O8FwQZtQOvPXK,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",False,81,179889,8,0,4,0.939,0.305,0.354,0.35,0.000169,0.105,0.563,100.029
7CyiXFrHwTOjTbpNy0PlLI,https://open.spotify.com/track/7CyiXFrHwTOjTbpNy0PlLI,Boca,Liniker e os Caramelows,Goela Abaixo,False,41,305154,4,0,4,0.446,0.5,0.115,0.297,0.00228,0.157,0.256,82.199
2flDia8RwKyi1S1I1kTY7w,https://open.spotify.com/track/2flDia8RwKyi1S1I1kTY7w,Calmô,Liniker e os Caramelows,Goela Abaixo,False,54,254558,6,1,4,0.676,0.25,0.0335,0.333,0.0154,0.0634,0.44,135.246
7Jl757vT5eNqemc6PtY2dA,https://open.spotify.com/track/7Jl757vT5eNqemc6PtY2dA,Zero,Liniker e os Caramelows,Cru,False,57,364359,0,1,4,0.514,0.289,0.034,0.823,0,0.185,0.365,77.493
2SFfTNh0UIhNQQDoUBEi3S,https://open.spotify.com/track/2SFfTNh0UIhNQQDoUBEi3S,Detesto Despedidas,Lagum,Detesto Despedidas,False,55,174720,6,1,4,0.801,0.663,0.108,0.0856,8.55e-06,0.117,0.638,94.053
5nK7Pta0qqsgX1vranPvgb,https://open.spotify.com/track/5nK7Pta0qqsgX1vranPvgb,Errata Perfeita,Jota.pê,Errata Perfeita,False,15,218894,7,0,3,0.644,0.449,0.0416,0.179,4.37e-05,0.0956,0.482,177.093
1oke7Jkp9afNQzTUD5iHZZ,https://open.spotify.com/track/1oke7Jkp9afNQzTUD5iHZZ,Tua,Liniker e os Caramelows,Remonta,False,52,350906,7,0,4,0.387,0.52,0.0594,0.76,3.62e-05,0.218,0.342,138.189
3oqP3nT10oqVPX3GcaiJrs,https://open.spotify.com/track/3oqP3nT10oqVPX3GcaiJrs,Cão Guia,Móveis Coloniais de Acaju,C_Mpl_Te,False,23,230200,0,1,4,0.703,0.848,0.0353,0.329,0,0.043,0.603,118.028
7kcvNpXgI4FobWtbPrTgvw,https://open.spotify.com/track/7kcvNpXgI4FobWtbPrTgvw,Vejo Em Teu Olhar,Móveis Coloniais de Acaju,De Lá Até Aqui,False,27,260013,8,1,4,0.604,0.748,0.0234,0.328,0.0023,0.116,0.808,90.026
3Efo6Zoa9CesnKCNmuutVj,https://open.spotify.com/track/3Efo6Zoa9CesnKCNmuutVj,O Tempo,Móveis Coloniais de Acaju,C_Mpl_Te,False,39,278453,11,0,4,0.37,0.86,0.033,0.233,0.000122,0.314,0.704,80.648
6pm28zwDGE8PpoxUFV861g,https://open.spotify.com/track/6pm28zwDGE8PpoxUFV861g,Búzios do Coração,Banda Uó,Motel,False,41,201866,9,1,4,0.648,0.606,0.0396,0.123,0,0.161,0.472,99.963
2jx9VNmPInE1d2m2T9eotT,https://open.spotify.com/track/2jx9VNmPInE1d2m2T9eotT,"Yes, No, Maybe feat. Tom Misch",Detroit Swindle,High Life,False,51,332424,5,0,4,0.816,0.808,0.0848,0.0286,0.58,0.123,0.532,110.007
18PergoIrGmRyeYxnaXJN2,https://open.spotify.com/track/18PergoIrGmRyeYxnaXJN2,Kill This Love,BLACKPINK,KILL THIS LOVE,False,77,189052,2,1,4,0.738,0.861,0.237,0.32,0.00175,0.325,0.58,131.974
2H8ETIUEoN9YMf56X66bxd,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd,Onda diferente (feat. Papatinho),Anitta,Kisses,False,72,160900,1,0,4,0.705,0.721,0.514,0.333,0,0.101,0.574,75.132
4dK00wCxlqWEeN8BoM1BHT,https://open.spotify.com/track/4dK00wCxlqWEeN8BoM1BHT,Crack A Bottle,Eminem,Relapse: Refill,True,68,297520,9,1,3,0.516,0.874,0.186,0.0864,0,0.173,0.391,169.561
5uDASfU19gDxSjW8cnCaBp,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),True,76,177184,6,1,4,0.886,0.427,0.145,0.0312,0.00099,0.0906,0.23,108.034
45wdrnx5rxfh9uPMQcYIZV,https://open.spotify.com/track/45wdrnx5rxfh9uPMQcYIZV,Boa Noite,Djavan,Coisa de Acender,False,34,347893,2,0,4,0.643,0.71,0.0465,0.48,8.79e-05,0.0731,0.893,95.249
4zQZWN8rZgkXhtmwjlKfLI,https://open.spotify.com/track/4zQZWN8rZgkXhtmwjlKfLI,Bem pra Longe,Natiruts,I Love,False,45,254862,6,1,4,0.82,0.66,0.0248,0.316,5.12e-05,0.127,0.719,110.008
4UChhDCTtneR0QXN0btEmz,https://open.spotify.com/track/4UChhDCTtneR0QXN0btEmz,"Sorri, Sou Rei (feat. Claudia Leitte)",Natiruts,Box Natiruts,False,59,332653,9,0,4,0.783,0.651,0.0338,0.503,1.31e-05,0.121,0.643,101.015
398W8M7yOg2MuZJnlzrRS5,https://open.spotify.com/track/398W8M7yOg2MuZJnlzrRS5,Batshit,Sofi Tukker,Treehouse,True,42,203413,1,1,4,0.787,0.522,0.0483,0.0101,0.00814,0.11,0.499,115.017
4tllh6DmZXgUTMjI0oN6c5,https://open.spotify.com/track/4tllh6DmZXgUTMjI0oN6c5,Awoo (feat. Betta Lemme),Sofi Tukker,Soft Animals EP,False,50,196719,11,1,4,0.826,0.798,0.0526,0.0558,0.469,0.669,0.336,122.955
7JxZdBjCA8vwQHQY57zGIY,https://open.spotify.com/track/7JxZdBjCA8vwQHQY57zGIY,Hey Lion,Sofi Tukker,Hey Lion,False,36,209029,6,1,4,0.866,0.407,0.0643,0.568,0.607,0.109,0.841,120.961
5TBsLU9TSxjDLzMpsEgJsv,https://open.spotify.com/track/5TBsLU9TSxjDLzMpsEgJsv,Drinkee,Sofi Tukker,Drinkee,False,63,299294,2,1,4,0.771,0.69,0.0496,0.0492,0.629,0.134,0.346,115.009
